ep_name,ep_max_rise_slack,ep_max_fall_slack,ep_max_rise_arrival,ep_max_fall_arrival,sp_name,launch_clock_latency,clock_latency_mean,clock_latency_std,path_required,path_arrival,path_slack,path_num_points,path_crpr,ep_ck_name,rise_fall
i181/SE,0.036852,0.004304,0.185320,0.174482,i1550/CLK,0.000000,0.000000,0.000000,0.178786,0.174482,0.004304,4,0.0,i181/CLK,fall
i181/SI,-0.065954,-0.057230,0.296919,0.290119,i90/CLK,0.000000,0.000000,0.000000,0.230965,0.296919,-0.065954,34,0.0,i181/CLK,rise
i181/SI,-0.065954,-0.057230,0.296919,0.290119,i90/CLK,0.000000,0.000000,0.000000,0.232889,0.290119,-0.057230,34,0.0,i181/CLK,fall
i182/D,0.136930,0.138882,0.090479,0.090872,i43/i117/CLK,0.000000,0.000000,0.000000,0.227409,0.090479,0.136930,4,0.0,i182/CLK,rise
i182/D,0.136930,0.138882,0.090479,0.090872,i43/i117/CLK,0.000000,0.000000,0.000000,0.229754,0.090872,0.138882,4,0.0,i182/CLK,fall
i182/SE,-0.015482,-0.057040,0.236332,0.224164,i1550/CLK,0.000000,0.000000,0.000000,0.220850,0.236332,-0.015482,4,0.0,i182/CLK,rise
i182/SE,-0.015482,-0.057040,0.236332,0.224164,i1550/CLK,0.000000,0.000000,0.000000,0.167124,0.224164,-0.057040,4,0.0,i182/CLK,fall
i182/SI,-0.091999,-0.085353,0.323917,0.317193,i176/CLK,0.000000,0.000000,0.000000,0.231918,0.323917,-0.091999,32,0.0,i182/CLK,rise
i182/SI,-0.091999,-0.085353,0.323917,0.317193,i176/CLK,0.000000,0.000000,0.000000,0.231840,0.317193,-0.085353,32,0.0,i182/CLK,fall
i183/D,0.139605,0.140440,0.087444,0.088496,i43/i118/CLK,0.000000,0.000000,0.000000,0.227049,0.087444,0.139605,4,0.0,i183/CLK,rise
i183/D,0.139605,0.140440,0.087444,0.088496,i43/i118/CLK,0.000000,0.000000,0.000000,0.228937,0.088496,0.140440,4,0.0,i183/CLK,fall
i183/SE,-0.015439,-0.056990,0.236290,0.224123,i1550/CLK,0.000000,0.000000,0.000000,0.220851,0.236290,-0.015439,4,0.0,i183/CLK,rise
i183/SE,-0.015439,-0.056990,0.236290,0.224123,i1550/CLK,0.000000,0.000000,0.000000,0.167134,0.224123,-0.056990,4,0.0,i183/CLK,fall
i183/SI,-0.093219,-0.085865,0.324763,0.317873,i176/CLK,0.000000,0.000000,0.000000,0.231544,0.324763,-0.093219,32,0.0,i183/CLK,rise
i183/SI,-0.093219,-0.085865,0.324763,0.317873,i176/CLK,0.000000,0.000000,0.000000,0.232007,0.317873,-0.085865,32,0.0,i183/CLK,fall
i184/D,0.135918,0.138222,0.091583,0.091770,i43/i119/CLK,0.000000,0.000000,0.000000,0.227502,0.091583,0.135918,4,0.0,i184/CLK,rise
i184/D,0.135918,0.138222,0.091583,0.091770,i43/i119/CLK,0.000000,0.000000,0.000000,0.229992,0.091770,0.138222,4,0.0,i184/CLK,fall
i184/SE,-0.027869,-0.071698,0.248381,0.235915,i1550/CLK,0.000000,0.000000,0.000000,0.220512,0.248381,-0.027869,4,0.0,i184/CLK,rise
i184/SE,-0.027869,-0.071698,0.248381,0.235915,i1550/CLK,0.000000,0.000000,0.000000,0.164217,0.235915,-0.071698,4,0.0,i184/CLK,fall
i184/SI,-0.068911,-0.068930,0.299895,0.300862,i176/CLK,0.000000,0.000000,0.000000,0.230985,0.299895,-0.068911,32,0.0,i184/CLK,rise
i184/SI,-0.068911,-0.068930,0.299895,0.300862,i176/CLK,0.000000,0.000000,0.000000,0.231932,0.300862,-0.068930,32,0.0,i184/CLK,fall
i185/D,0.131424,0.134275,0.096022,0.096151,i43/i120/CLK,0.000000,0.000000,0.000000,0.227447,0.096022,0.131424,4,0.0,i185/CLK,rise
i185/D,0.131424,0.134275,0.096022,0.096151,i43/i120/CLK,0.000000,0.000000,0.000000,0.230426,0.096151,0.134275,4,0.0,i185/CLK,fall
i185/SE,-0.020817,-0.063348,0.241522,0.229225,i1550/CLK,0.000000,0.000000,0.000000,0.220705,0.241522,-0.020817,4,0.0,i185/CLK,rise
i185/SE,-0.020817,-0.063348,0.241522,0.229225,i1550/CLK,0.000000,0.000000,0.000000,0.165877,0.229225,-0.063348,4,0.0,i185/CLK,fall
i185/SI,-0.066096,-0.060975,0.297075,0.293764,i176/CLK,0.000000,0.000000,0.000000,0.230980,0.297075,-0.066096,30,0.0,i185/CLK,rise
i185/SI,-0.066096,-0.060975,0.297075,0.293764,i176/CLK,0.000000,0.000000,0.000000,0.232789,0.293764,-0.060975,30,0.0,i185/CLK,fall
i186/D,0.130287,0.136237,0.096865,0.095677,i43/i121/CLK,0.000000,0.000000,0.000000,0.227152,0.096865,0.130287,4,0.0,i186/CLK,rise
i186/D,0.130287,0.136237,0.096865,0.095677,i43/i121/CLK,0.000000,0.000000,0.000000,0.231914,0.095677,0.136237,4,0.0,i186/CLK,fall
i186/SE,0.041712,0.009944,0.180570,0.169855,i1550/CLK,0.000000,0.000000,0.000000,0.222283,0.180570,0.041712,4,0.0,i186/CLK,rise
i186/SE,0.041712,0.009944,0.180570,0.169855,i1550/CLK,0.000000,0.000000,0.000000,0.179799,0.169855,0.009944,4,0.0,i186/CLK,fall
i186/SI,-0.087208,-0.078375,0.318142,0.310855,i125/CLK,0.000000,0.000000,0.000000,0.230934,0.318142,-0.087208,32,0.0,i186/CLK,rise
i186/SI,-0.087208,-0.078375,0.318142,0.310855,i125/CLK,0.000000,0.000000,0.000000,0.232480,0.310855,-0.078375,32,0.0,i186/CLK,fall
i187/D,0.175194,0.176127,0.049586,0.051793,i195/CLK,0.000000,0.000000,0.000000,0.224780,0.049586,0.175194,4,0.0,i187/CLK,rise
i187/D,0.175194,0.176127,0.049586,0.051793,i195/CLK,0.000000,0.000000,0.000000,0.227921,0.051793,0.176127,4,0.0,i187/CLK,fall
i187/SE,0.018839,-0.016695,0.202902,0.191602,i1550/CLK,0.000000,0.000000,0.000000,0.221741,0.202902,0.018839,4,0.0,i187/CLK,rise
i187/SE,0.018839,-0.016695,0.202902,0.191602,i1550/CLK,0.000000,0.000000,0.000000,0.174907,0.191602,-0.016695,4,0.0,i187/CLK,fall
i187/SI,-0.066462,-0.064510,0.299733,0.294324,i105/CLK,0.000000,0.000000,0.000000,0.233271,0.299733,-0.066462,34,0.0,i187/CLK,rise
i187/SI,-0.066462,-0.064510,0.299733,0.294324,i105/CLK,0.000000,0.000000,0.000000,0.229813,0.294324,-0.064510,34,0.0,i187/CLK,fall
i188/D,0.171165,0.168938,0.053597,0.058315,i43/i147/CLK,0.000000,0.000000,0.000000,0.224762,0.053597,0.171165,4,0.0,i188/CLK,rise
i188/D,0.171165,0.168938,0.053597,0.058315,i43/i147/CLK,0.000000,0.000000,0.000000,0.227253,0.058315,0.168938,4,0.0,i188/CLK,fall
i188/SE,0.018913,-0.016609,0.202829,0.191532,i1550/CLK,0.000000,0.000000,0.000000,0.221743,0.202829,0.018913,4,0.0,i188/CLK,rise
i188/SE,0.018913,-0.016609,0.202829,0.191532,i1550/CLK,0.000000,0.000000,0.000000,0.174923,0.191532,-0.016609,4,0.0,i188/CLK,fall
i188/SI,-0.083360,-0.080356,0.316635,0.310413,i184/CLK,0.000000,0.000000,0.000000,0.233275,0.316635,-0.083360,32,0.0,i188/CLK,rise
i188/SI,-0.083360,-0.080356,0.316635,0.310413,i184/CLK,0.000000,0.000000,0.000000,0.230058,0.310413,-0.080356,32,0.0,i188/CLK,fall
i189/D,0.172507,0.171608,0.052102,0.056357,i43/i148/CLK,0.000000,0.000000,0.000000,0.224609,0.052102,0.172507,4,0.0,i189/CLK,rise
i189/D,0.172507,0.171608,0.052102,0.056357,i43/i148/CLK,0.000000,0.000000,0.000000,0.227965,0.056357,0.171608,4,0.0,i189/CLK,fall
i189/SE,0.018855,-0.016677,0.202887,0.191588,i1550/CLK,0.000000,0.000000,0.000000,0.221741,0.202887,0.018855,4,0.0,i189/CLK,rise
i189/SE,0.018855,-0.016677,0.202887,0.191588,i1550/CLK,0.000000,0.000000,0.000000,0.174910,0.191588,-0.016677,4,0.0,i189/CLK,fall
i189/SI,-0.065765,-0.062423,0.299038,0.292963,i96/CLK,0.000000,0.000000,0.000000,0.233273,0.299038,-0.065765,34,0.0,i189/CLK,rise
i189/SI,-0.065765,-0.062423,0.299038,0.292963,i96/CLK,0.000000,0.000000,0.000000,0.230540,0.292963,-0.062423,34,0.0,i189/CLK,fall
i190/D,0.168161,0.169024,0.056849,0.059114,i43/i149/CLK,0.000000,0.000000,0.000000,0.225010,0.056849,0.168161,4,0.0,i190/CLK,rise
i190/D,0.168161,0.169024,0.056849,0.059114,i43/i149/CLK,0.000000,0.000000,0.000000,0.228139,0.059114,0.169024,4,0.0,i190/CLK,fall
i190/SE,0.018230,-0.017408,0.203495,0.192181,i1550/CLK,0.000000,0.000000,0.000000,0.221726,0.203495,0.018230,4,0.0,i190/CLK,rise
i190/SE,0.018230,-0.017408,0.203495,0.192181,i1550/CLK,0.000000,0.000000,0.000000,0.174773,0.192181,-0.017408,4,0.0,i190/CLK,fall
i190/SI,-0.084896,-0.081422,0.318154,0.311879,i184/CLK,0.000000,0.000000,0.000000,0.233259,0.318154,-0.084896,32,0.0,i190/CLK,rise
i190/SI,-0.084896,-0.081422,0.318154,0.311879,i184/CLK,0.000000,0.000000,0.000000,0.230458,0.311879,-0.081422,32,0.0,i190/CLK,fall
i191/D,0.171112,0.169894,0.053723,0.057517,i43/i150/CLK,0.000000,0.000000,0.000000,0.224835,0.053723,0.171112,4,0.0,i191/CLK,rise
i191/D,0.171112,0.169894,0.053723,0.057517,i43/i150/CLK,0.000000,0.000000,0.000000,0.227411,0.057517,0.169894,4,0.0,i191/CLK,fall
i191/SE,0.023659,-0.011061,0.198199,0.187024,i1550/CLK,0.000000,0.000000,0.000000,0.221859,0.198199,0.023659,4,0.0,i191/CLK,rise
i191/SE,0.023659,-0.011061,0.198199,0.187024,i1550/CLK,0.000000,0.000000,0.000000,0.175962,0.187024,-0.011061,4,0.0,i191/CLK,fall
i191/SI,-0.083729,-0.080588,0.317001,0.310773,i184/CLK,0.000000,0.000000,0.000000,0.233272,0.317001,-0.083729,32,0.0,i191/CLK,rise
i191/SI,-0.083729,-0.080588,0.317001,0.310773,i184/CLK,0.000000,0.000000,0.000000,0.230186,0.310773,-0.080588,32,0.0,i191/CLK,fall
i192/D,0.170999,0.167463,0.053965,0.059021,i43/i151/CLK,0.000000,0.000000,0.000000,0.224964,0.053965,0.170999,4,0.0,i192/CLK,rise
i192/D,0.170999,0.167463,0.053965,0.059021,i43/i151/CLK,0.000000,0.000000,0.000000,0.226484,0.059021,0.167463,4,0.0,i192/CLK,fall
i192/SE,0.023812,-0.010884,0.198051,0.186879,i1550/CLK,0.000000,0.000000,0.000000,0.221862,0.198051,0.023812,4,0.0,i192/CLK,rise
i192/SE,0.023812,-0.010884,0.198051,0.186879,i1550/CLK,0.000000,0.000000,0.000000,0.175996,0.186879,-0.010884,4,0.0,i192/CLK,fall
i192/SI,-0.062787,-0.069680,0.296050,0.299337,i184/CLK,0.000000,0.000000,0.000000,0.233263,0.296050,-0.062787,32,0.0,i192/CLK,rise
i192/SI,-0.062787,-0.069680,0.296050,0.299337,i184/CLK,0.000000,0.000000,0.000000,0.229657,0.299337,-0.069680,32,0.0,i192/CLK,fall
i193/D,0.170497,0.167149,0.054395,0.059530,i43/i152/CLK,0.000000,0.000000,0.000000,0.224892,0.054395,0.170497,4,0.0,i193/CLK,rise
i193/D,0.170497,0.167149,0.054395,0.059530,i43/i152/CLK,0.000000,0.000000,0.000000,0.226678,0.059530,0.167149,4,0.0,i193/CLK,fall
i193/SE,0.023955,-0.010716,0.197911,0.186743,i1550/CLK,0.000000,0.000000,0.000000,0.221866,0.197911,0.023955,4,0.0,i193/CLK,rise
i193/SE,0.023955,-0.010716,0.197911,0.186743,i1550/CLK,0.000000,0.000000,0.000000,0.176027,0.186743,-0.010716,4,0.0,i193/CLK,fall
i193/SI,-0.078558,-0.074960,0.311397,0.306411,i141/CLK,0.000000,0.000000,0.000000,0.232839,0.311397,-0.078558,28,0.0,i193/CLK,rise
i193/SI,-0.078558,-0.074960,0.311397,0.306411,i141/CLK,0.000000,0.000000,0.000000,0.231452,0.306411,-0.074960,28,0.0,i193/CLK,fall
i194/D,0.172148,0.173954,0.052621,0.054548,i202/CLK,0.000000,0.000000,0.000000,0.224769,0.052621,0.172148,4,0.0,i194/CLK,rise
i194/D,0.172148,0.173954,0.052621,0.054548,i202/CLK,0.000000,0.000000,0.000000,0.228501,0.054548,0.173954,4,0.0,i194/CLK,fall
i194/SE,0.023522,-0.011222,0.198334,0.187155,i1550/CLK,0.000000,0.000000,0.000000,0.221855,0.198334,0.023522,4,0.0,i194/CLK,rise
i194/SE,0.023522,-0.011222,0.198334,0.187155,i1550/CLK,0.000000,0.000000,0.000000,0.175932,0.187155,-0.011222,4,0.0,i194/CLK,fall
i194/SI,-0.079639,-0.081707,0.312880,0.312173,i184/CLK,0.000000,0.000000,0.000000,0.233241,0.312880,-0.079639,30,0.0,i194/CLK,rise
i194/SI,-0.079639,-0.081707,0.312880,0.312173,i184/CLK,0.000000,0.000000,0.000000,0.230465,0.312173,-0.081707,32,0.0,i194/CLK,fall
i43/i101/SI,-0.059650,-0.056698,0.292069,0.293348,i43/i159/CLK,0.000000,0.000000,0.000000,0.232419,0.292069,-0.059650,30,0.0,i43/i101/CLK,rise
i43/i101/SI,-0.059650,-0.056698,0.292069,0.293348,i43/i159/CLK,0.000000,0.000000,0.000000,0.236651,0.293348,-0.056698,30,0.0,i43/i101/CLK,fall
i43/i102/SI,-0.070175,-0.065388,0.304095,0.302904,i43/i159/CLK,0.000000,0.000000,0.000000,0.233920,0.304095,-0.070175,32,0.0,i43/i102/CLK,rise
i43/i102/SI,-0.070175,-0.065388,0.304095,0.302904,i43/i159/CLK,0.000000,0.000000,0.000000,0.237516,0.302904,-0.065388,30,0.0,i43/i102/CLK,fall
i43/i103/SI,-0.075138,-0.067457,0.308688,0.304967,i43/i161/CLK,0.000000,0.000000,0.000000,0.233551,0.308688,-0.075138,28,0.0,i43/i103/CLK,rise
i43/i103/SI,-0.075138,-0.067457,0.308688,0.304967,i43/i161/CLK,0.000000,0.000000,0.000000,0.237510,0.304967,-0.067457,32,0.0,i43/i103/CLK,fall
i43/i104/SI,-0.069107,-0.066080,0.301964,0.303578,i43/i157/CLK,0.000000,0.000000,0.000000,0.232857,0.301964,-0.069107,28,0.0,i43/i104/CLK,rise
i43/i104/SI,-0.069107,-0.066080,0.301964,0.303578,i43/i157/CLK,0.000000,0.000000,0.000000,0.237497,0.303578,-0.066080,28,0.0,i43/i104/CLK,fall
i43/i105/SI,-0.062408,-0.058188,0.295889,0.295687,i43/i161/CLK,0.000000,0.000000,0.000000,0.233482,0.295889,-0.062408,28,0.0,i43/i105/CLK,rise
i43/i105/SI,-0.062408,-0.058188,0.295889,0.295687,i43/i161/CLK,0.000000,0.000000,0.000000,0.237500,0.295687,-0.058188,28,0.0,i43/i105/CLK,fall
i43/i107/SI,-0.069641,-0.065348,0.304552,0.302890,i43/i167/CLK,0.000000,0.000000,0.000000,0.234911,0.304552,-0.069641,34,0.0,i43/i107/CLK,rise
i43/i107/SI,-0.069641,-0.065348,0.304552,0.302890,i43/i167/CLK,0.000000,0.000000,0.000000,0.237543,0.302890,-0.065348,30,0.0,i43/i107/CLK,fall
i43/i108/SI,-0.075862,-0.067450,0.310965,0.304987,i43/i167/CLK,0.000000,0.000000,0.000000,0.235103,0.310965,-0.075862,30,0.0,i43/i108/CLK,rise
i43/i108/SI,-0.075862,-0.067450,0.310965,0.304987,i43/i167/CLK,0.000000,0.000000,0.000000,0.237538,0.304987,-0.067450,30,0.0,i43/i108/CLK,fall
i43/i109/SI,-0.078171,-0.069147,0.312597,0.306673,i43/i167/CLK,0.000000,0.000000,0.000000,0.234425,0.312597,-0.078171,28,0.0,i43/i109/CLK,rise
i43/i109/SI,-0.078171,-0.069147,0.312597,0.306673,i43/i167/CLK,0.000000,0.000000,0.000000,0.237526,0.306673,-0.069147,28,0.0,i43/i109/CLK,fall
i43/i110/SI,-0.088816,-0.078461,0.320847,0.315730,i43/i167/CLK,0.000000,0.000000,0.000000,0.232031,0.320847,-0.088816,36,0.0,i43/i110/CLK,rise
i43/i110/SI,-0.088816,-0.078461,0.320847,0.315730,i43/i167/CLK,0.000000,0.000000,0.000000,0.237269,0.315730,-0.078461,30,0.0,i43/i110/CLK,fall
i43/i111/SI,-0.076469,-0.065074,0.310118,0.302594,i43/i167/CLK,0.000000,0.000000,0.000000,0.233649,0.310118,-0.076469,34,0.0,i43/i111/CLK,rise
i43/i111/SI,-0.076469,-0.065074,0.310118,0.302594,i43/i167/CLK,0.000000,0.000000,0.000000,0.237520,0.302594,-0.065074,32,0.0,i43/i111/CLK,fall
i43/i112/SI,-0.088330,-0.078679,0.322362,0.316197,i43/i167/CLK,0.000000,0.000000,0.000000,0.234032,0.322362,-0.088330,32,0.0,i43/i112/CLK,rise
i43/i112/SI,-0.088330,-0.078679,0.322362,0.316197,i43/i167/CLK,0.000000,0.000000,0.000000,0.237518,0.316197,-0.078679,30,0.0,i43/i112/CLK,fall
i43/i113/SI,-0.064943,-0.061197,0.299907,0.298731,i43/i167/CLK,0.000000,0.000000,0.000000,0.234964,0.299907,-0.064943,26,0.0,i43/i113/CLK,rise
i43/i113/SI,-0.064943,-0.061197,0.299907,0.298731,i43/i167/CLK,0.000000,0.000000,0.000000,0.237533,0.298731,-0.061197,26,0.0,i43/i113/CLK,fall
i43/i115/SI,-0.084202,-0.081396,0.318196,0.318923,i43/i170/CLK,0.000000,0.000000,0.000000,0.233994,0.318196,-0.084202,26,0.0,i43/i115/CLK,rise
i43/i115/SI,-0.084202,-0.081396,0.318196,0.318923,i43/i170/CLK,0.000000,0.000000,0.000000,0.237527,0.318923,-0.081396,26,0.0,i43/i115/CLK,fall
i43/i116/SI,-0.071293,-0.065853,0.303264,0.302559,i43/i171/CLK,0.000000,0.000000,0.000000,0.231971,0.303264,-0.071293,28,0.0,i43/i116/CLK,rise
i43/i116/SI,-0.071293,-0.065853,0.303264,0.302559,i43/i171/CLK,0.000000,0.000000,0.000000,0.236706,0.302559,-0.065853,28,0.0,i43/i116/CLK,fall
i43/i117/SI,-0.077776,-0.075845,0.312175,0.313373,i43/i173/CLK,0.000000,0.000000,0.000000,0.234399,0.312175,-0.077776,30,0.0,i43/i117/CLK,rise
i43/i117/SI,-0.077776,-0.075845,0.312175,0.313373,i43/i173/CLK,0.000000,0.000000,0.000000,0.237527,0.313373,-0.075845,30,0.0,i43/i117/CLK,fall
i43/i118/SI,-0.076369,-0.074403,0.310703,0.311930,i43/i171/CLK,0.000000,0.000000,0.000000,0.234334,0.310703,-0.076369,30,0.0,i43/i118/CLK,rise
i43/i118/SI,-0.076369,-0.074403,0.310703,0.311930,i43/i171/CLK,0.000000,0.000000,0.000000,0.237527,0.311930,-0.074403,30,0.0,i43/i118/CLK,fall
i43/i119/SI,-0.078673,-0.070377,0.313563,0.307899,i43/i170/CLK,0.000000,0.000000,0.000000,0.234890,0.313563,-0.078673,26,0.0,i43/i119/CLK,rise
i43/i119/SI,-0.078673,-0.070377,0.313563,0.307899,i43/i170/CLK,0.000000,0.000000,0.000000,0.237522,0.307899,-0.070377,26,0.0,i43/i119/CLK,fall
i43/i120/SI,-0.106822,-0.105384,0.340639,0.342915,i43/i170/CLK,0.000000,0.000000,0.000000,0.233817,0.340639,-0.106822,32,0.0,i43/i120/CLK,rise
i43/i120/SI,-0.106822,-0.105384,0.340639,0.342915,i43/i170/CLK,0.000000,0.000000,0.000000,0.237531,0.342915,-0.105384,32,0.0,i43/i120/CLK,fall
i43/i121/SI,-0.075847,-0.075178,0.310011,0.312706,i43/i170/CLK,0.000000,0.000000,0.000000,0.234164,0.310011,-0.075847,26,0.0,i43/i121/CLK,rise
i43/i121/SI,-0.075847,-0.075178,0.310011,0.312706,i43/i170/CLK,0.000000,0.000000,0.000000,0.237528,0.312706,-0.075178,26,0.0,i43/i121/CLK,fall
i43/i123/SI,-0.070499,-0.068936,0.304658,0.306463,i43/i152/CLK,0.000000,0.000000,0.000000,0.234159,0.304658,-0.070499,28,0.0,i43/i123/CLK,rise
i43/i123/SI,-0.070499,-0.068936,0.304658,0.306463,i43/i152/CLK,0.000000,0.000000,0.000000,0.237528,0.306463,-0.068936,28,0.0,i43/i123/CLK,fall
i43/i124/SI,-0.072576,-0.064727,0.306322,0.302248,i43/i152/CLK,0.000000,0.000000,0.000000,0.233746,0.306322,-0.072576,28,0.0,i43/i124/CLK,rise
i43/i124/SI,-0.072576,-0.064727,0.306322,0.302248,i43/i152/CLK,0.000000,0.000000,0.000000,0.237520,0.302248,-0.064727,26,0.0,i43/i124/CLK,fall
i43/i125/SI,-0.075243,-0.073601,0.309166,0.311122,i43/i152/CLK,0.000000,0.000000,0.000000,0.233922,0.309166,-0.075243,28,0.0,i43/i125/CLK,rise
i43/i125/SI,-0.075243,-0.073601,0.309166,0.311122,i43/i152/CLK,0.000000,0.000000,0.000000,0.237521,0.311122,-0.073601,28,0.0,i43/i125/CLK,fall
i43/i126/SI,-0.080858,-0.075973,0.313399,0.313189,i43/i152/CLK,0.000000,0.000000,0.000000,0.232541,0.313399,-0.080858,30,0.0,i43/i126/CLK,rise
i43/i126/SI,-0.080858,-0.075973,0.313399,0.313189,i43/i152/CLK,0.000000,0.000000,0.000000,0.237216,0.313189,-0.075973,30,0.0,i43/i126/CLK,fall
i43/i127/SI,-0.078237,-0.070221,0.313129,0.307730,i43/i152/CLK,0.000000,0.000000,0.000000,0.234893,0.313129,-0.078237,28,0.0,i43/i127/CLK,rise
i43/i127/SI,-0.078237,-0.070221,0.313129,0.307730,i43/i152/CLK,0.000000,0.000000,0.000000,0.237509,0.307730,-0.070221,28,0.0,i43/i127/CLK,fall
i43/i128/SI,-0.082903,-0.079493,0.315695,0.316993,i43/i152/CLK,0.000000,0.000000,0.000000,0.232792,0.315695,-0.082903,26,0.0,i43/i128/CLK,rise
i43/i128/SI,-0.082903,-0.079493,0.315695,0.316993,i43/i152/CLK,0.000000,0.000000,0.000000,0.237499,0.316993,-0.079493,26,0.0,i43/i128/CLK,fall
i43/i129/SI,-0.085445,-0.078967,0.318342,0.316462,i43/i152/CLK,0.000000,0.000000,0.000000,0.232897,0.318342,-0.085445,26,0.0,i43/i129/CLK,rise
i43/i129/SI,-0.085445,-0.078967,0.318342,0.316462,i43/i152/CLK,0.000000,0.000000,0.000000,0.237494,0.316462,-0.078967,26,0.0,i43/i129/CLK,fall
i43/i131/SI,-0.055221,-0.053257,0.289163,0.290782,i43/i159/CLK,0.000000,0.000000,0.000000,0.233942,0.289163,-0.055221,30,0.0,i43/i131/CLK,rise
i43/i131/SI,-0.055221,-0.053257,0.289163,0.290782,i43/i159/CLK,0.000000,0.000000,0.000000,0.237525,0.290782,-0.053257,30,0.0,i43/i131/CLK,fall
i43/i132/SI,-0.066893,-0.059544,0.300096,0.297057,i43/i156/CLK,0.000000,0.000000,0.000000,0.233203,0.300096,-0.066893,32,0.0,i43/i132/CLK,rise
i43/i132/SI,-0.066893,-0.059544,0.300096,0.297057,i43/i156/CLK,0.000000,0.000000,0.000000,0.237513,0.297057,-0.059544,30,0.0,i43/i132/CLK,fall
i43/i133/SI,-0.057526,-0.055488,0.291801,0.293016,i43/i159/CLK,0.000000,0.000000,0.000000,0.234275,0.291801,-0.057526,30,0.0,i43/i133/CLK,rise
i43/i133/SI,-0.057526,-0.055488,0.291801,0.293016,i43/i159/CLK,0.000000,0.000000,0.000000,0.237529,0.293016,-0.055488,30,0.0,i43/i133/CLK,fall
i43/i134/SI,-0.070297,-0.065365,0.303999,0.302888,i43/i159/CLK,0.000000,0.000000,0.000000,0.233701,0.303999,-0.070297,32,0.0,i43/i134/CLK,rise
i43/i134/SI,-0.070297,-0.065365,0.303999,0.302888,i43/i159/CLK,0.000000,0.000000,0.000000,0.237523,0.302888,-0.065365,30,0.0,i43/i134/CLK,fall
i43/i135/SI,-0.093845,-0.089825,0.325592,0.323436,i43/i159/CLK,0.000000,0.000000,0.000000,0.231747,0.325592,-0.093845,28,0.0,i43/i135/CLK,rise
i43/i135/SI,-0.093845,-0.089825,0.325592,0.323436,i43/i159/CLK,0.000000,0.000000,0.000000,0.233611,0.323436,-0.089825,28,0.0,i43/i135/CLK,fall
i43/i136/SI,-0.072354,-0.067755,0.304536,0.305050,i43/i157/CLK,0.000000,0.000000,0.000000,0.232182,0.304536,-0.072354,28,0.0,i43/i136/CLK,rise
i43/i136/SI,-0.072354,-0.067755,0.304536,0.305050,i43/i157/CLK,0.000000,0.000000,0.000000,0.237295,0.305050,-0.067755,28,0.0,i43/i136/CLK,fall
i43/i137/SI,-0.063283,-0.058942,0.296484,0.296440,i43/i161/CLK,0.000000,0.000000,0.000000,0.233200,0.296484,-0.063283,28,0.0,i43/i137/CLK,rise
i43/i137/SI,-0.063283,-0.058942,0.296484,0.296440,i43/i161/CLK,0.000000,0.000000,0.000000,0.237498,0.296440,-0.058942,28,0.0,i43/i137/CLK,fall
i43/i138/SI,-0.094456,-0.094522,0.329111,0.332153,i43/i167/CLK,0.000000,0.000000,0.000000,0.234655,0.329111,-0.094456,30,0.0,i43/i138/CLK,rise
i43/i138/SI,-0.094456,-0.094522,0.329111,0.332153,i43/i167/CLK,0.000000,0.000000,0.000000,0.237632,0.332153,-0.094522,30,0.0,i43/i138/CLK,fall
i43/i141/SI,-0.078858,-0.072916,0.310938,0.310002,i43/i167/CLK,0.000000,0.000000,0.000000,0.232080,0.310938,-0.078858,28,0.0,i43/i141/CLK,rise
i43/i141/SI,-0.078858,-0.072916,0.310938,0.310002,i43/i167/CLK,0.000000,0.000000,0.000000,0.237086,0.310002,-0.072916,26,0.0,i43/i141/CLK,fall
i43/i143/SI,-0.097843,-0.096761,0.329657,0.332084,i43/i167/CLK,0.000000,0.000000,0.000000,0.231814,0.329657,-0.097843,32,0.0,i43/i143/CLK,rise
i43/i143/SI,-0.097843,-0.096761,0.329657,0.332084,i43/i167/CLK,0.000000,0.000000,0.000000,0.235323,0.332084,-0.096761,32,0.0,i43/i143/CLK,fall
i43/i145/SI,-0.094201,-0.092845,0.326073,0.328455,i43/i167/CLK,0.000000,0.000000,0.000000,0.231872,0.326073,-0.094201,26,0.0,i43/i145/CLK,rise
i43/i145/SI,-0.094201,-0.092845,0.326073,0.328455,i43/i167/CLK,0.000000,0.000000,0.000000,0.235609,0.328455,-0.092845,26,0.0,i43/i145/CLK,fall
i43/i146/SI,-0.104355,-0.097973,0.337377,0.330349,i43/i170/CLK,0.000000,0.000000,0.000000,0.233022,0.337377,-0.104355,32,0.0,i43/i146/CLK,rise
i43/i146/SI,-0.104355,-0.097973,0.337377,0.330349,i43/i170/CLK,0.000000,0.000000,0.000000,0.232375,0.330349,-0.097973,34,0.0,i43/i146/CLK,fall
i43/i147/SI,-0.068121,-0.070432,0.299507,0.302650,i43/i170/CLK,0.000000,0.000000,0.000000,0.231386,0.299507,-0.068121,24,0.0,i43/i147/CLK,rise
i43/i147/SI,-0.068121,-0.070432,0.299507,0.302650,i43/i170/CLK,0.000000,0.000000,0.000000,0.232218,0.302650,-0.070432,24,0.0,i43/i147/CLK,fall
i43/i148/SI,-0.051437,-0.046392,0.284579,0.277942,i43/i171/CLK,0.000000,0.000000,0.000000,0.233142,0.284579,-0.051437,30,0.0,i43/i148/CLK,rise
