from_pin.full_name,to_pin.full_name,sense,delay_max_rise,delay_max_fall,variation_delay_max_rise.mean,variation_delay_max_rise.std_dev,variation_delay_max_fall.mean,variation_delay_max_fall.std_dev
i43/i46/i169/A1,i43/i46/i169/Y,negative_unate,9.812848,9.326701,9.812848,UNINIT,9.326701,UNINIT
i43/i46/i169/A2,i43/i46/i169/Y,negative_unate,10.210324,7.119558,10.210324,UNINIT,7.119558,UNINIT
i43/i46/i169/B,i43/i46/i169/Y,negative_unate,12.355963,8.240138,12.355963,UNINIT,8.240138,UNINIT
i43/i46/i17/A,i43/i46/i17/Y,negative_unate,19.828619,12.183791,19.828619,UNINIT,12.183791,UNINIT
i43/i46/i17/B,i43/i46/i17/Y,negative_unate,15.592191,13.090615,15.592191,UNINIT,13.090615,UNINIT
i43/i46/i170/A1,i43/i46/i170/Y,negative_unate,12.489945,12.535617,12.489945,UNINIT,12.535617,UNINIT
i43/i46/i170/A2,i43/i46/i170/Y,negative_unate,12.74386,10.871656,12.74386,UNINIT,10.871656,UNINIT
i43/i46/i170/B,i43/i46/i170/Y,negative_unate,11.899314,7.131954,11.899314,UNINIT,7.131954,UNINIT
i43/i46/i170/C,i43/i46/i170/Y,negative_unate,11.483808,14.076451,11.483808,UNINIT,14.076451,UNINIT
i43/i46/i171/A,i43/i46/i171/Y,negative_unate,10.251907,11.357275,10.251907,UNINIT,11.357275,UNINIT
i43/i46/i171/B,i43/i46/i171/Y,negative_unate,11.858933,11.972909,11.858933,UNINIT,11.972909,UNINIT
i43/i46/i172/A1,i43/i46/i172/Y,negative_unate,14.16505,11.413025,14.16505,UNINIT,11.413025,UNINIT
i43/i46/i172/A2,i43/i46/i172/Y,negative_unate,13.884061,9.68962,13.884061,UNINIT,9.68962,UNINIT
i43/i46/i172/B,i43/i46/i172/Y,negative_unate,13.112748,9.609425,13.112748,UNINIT,9.609425,UNINIT
i43/i46/i172/C,i43/i46/i172/Y,negative_unate,15.782308,11.195709,15.782308,UNINIT,11.195709,UNINIT
i43/i46/i173/A,i43/i46/i173/Y,negative_unate,14.122818,15.210288,14.122818,UNINIT,15.210288,UNINIT
i43/i46/i173/B,i43/i46/i173/Y,negative_unate,13.683767,12.9407,13.683767,UNINIT,12.9407,UNINIT
i43/i46/i173/C,i43/i46/i173/Y,negative_unate,13.760023,12.052046,13.760023,UNINIT,12.052046,UNINIT
i43/i46/i174/A1,i43/i46/i174/Y,negative_unate,21.391985,10.29552,21.391985,UNINIT,10.29552,UNINIT
i43/i46/i174/A2,i43/i46/i174/Y,negative_unate,18.327158,10.719614,18.327158,UNINIT,10.719614,UNINIT
i43/i46/i174/B1,i43/i46/i174/Y,negative_unate,19.08884,13.52699,19.08884,UNINIT,13.52699,UNINIT
i43/i46/i174/B2,i43/i46/i174/Y,negative_unate,15.745476,13.800438,15.745476,UNINIT,13.800438,UNINIT
i43/i46/i174/C,i43/i46/i174/Y,negative_unate,12.02632,11.731263,12.02632,UNINIT,11.731263,UNINIT
i43/i46/i175/A1,i43/i46/i175/Y,negative_unate,10.549315,10.135226,10.549315,UNINIT,10.135226,UNINIT
i43/i46/i175/A2,i43/i46/i175/Y,negative_unate,12.853902,9.271469,12.853902,UNINIT,9.271469,UNINIT
i43/i46/i175/B,i43/i46/i175/Y,negative_unate,9.642552,8.463816,9.642552,UNINIT,8.463816,UNINIT
i43/i46/i176/A,i43/i46/i176/Y,negative_unate,10.177249,11.463902,10.177249,UNINIT,11.463902,UNINIT
i43/i46/i176/B,i43/i46/i176/Y,negative_unate,12.05566,12.159168,12.05566,UNINIT,12.159168,UNINIT
i43/i46/i177/A1,i43/i46/i177/Y,negative_unate,15.565621,16.146433,15.565621,UNINIT,16.146433,UNINIT
i43/i46/i177/A2,i43/i46/i177/Y,negative_unate,16.241354,14.455076,16.241354,UNINIT,14.455076,UNINIT
i43/i46/i177/B1,i43/i46/i177/Y,negative_unate,17.138186,14.198372,17.138186,UNINIT,14.198372,UNINIT
i43/i46/i177/B2,i43/i46/i177/Y,negative_unate,16.291349,11.598494,16.291349,UNINIT,11.598494,UNINIT
i43/i46/i177/C,i43/i46/i177/Y,negative_unate,17.170889,11.247629,17.170889,UNINIT,11.247629,UNINIT
i43/i46/i178/A1,i43/i46/i178/Y,negative_unate,9.902051,9.459521,9.902051,UNINIT,9.459521,UNINIT
i43/i46/i178/A2,i43/i46/i178/Y,negative_unate,10.170868,8.264513,10.170868,UNINIT,8.264513,UNINIT
i43/i46/i178/B,i43/i46/i178/Y,negative_unate,10.672586,9.120807,10.672586,UNINIT,9.120807,UNINIT
i43/i46/i179/A1,i43/i46/i179/Y,negative_unate,14.521867,10.979051,14.521867,UNINIT,10.979051,UNINIT
i43/i46/i179/A2,i43/i46/i179/Y,negative_unate,16.146305,10.997821,16.146305,UNINIT,10.997821,UNINIT
i43/i46/i179/B,i43/i46/i179/Y,negative_unate,13.417012,10.098804,13.417012,UNINIT,10.098804,UNINIT
i43/i46/i179/C,i43/i46/i179/Y,negative_unate,14.98676,10.688391,14.98676,UNINIT,10.688391,UNINIT
i43/i46/i18/A,i43/i46/i18/Y,negative_unate,10.809397,12.796828,10.809397,UNINIT,12.796828,UNINIT
i43/i46/i18/B,i43/i46/i18/Y,negative_unate,12.450068,11.454289,12.450068,UNINIT,11.454289,UNINIT
i43/i46/i180/A1,i43/i46/i180/Y,negative_unate,18.797962,9.685237,18.797962,UNINIT,9.685237,UNINIT
i43/i46/i180/A2,i43/i46/i180/Y,negative_unate,16.915768,10.056707,16.915768,UNINIT,10.056707,UNINIT
i43/i46/i180/B1,i43/i46/i180/Y,negative_unate,16.812649,12.094494,16.812649,UNINIT,12.094494,UNINIT
i43/i46/i180/B2,i43/i46/i180/Y,negative_unate,14.092102,12.391862,14.092102,UNINIT,12.391862,UNINIT
i43/i46/i180/C,i43/i46/i180/Y,negative_unate,11.072772,11.113136,11.072772,UNINIT,11.113136,UNINIT
i43/i46/i181/A1,i43/i46/i181/Y,negative_unate,17.080393,15.498592,17.080393,UNINIT,15.498592,UNINIT
i43/i46/i181/A2,i43/i46/i181/Y,negative_unate,18.308939,13.638875,18.308939,UNINIT,13.638875,UNINIT
i43/i46/i181/B,i43/i46/i181/Y,negative_unate,20.802898,15.497794,20.802898,UNINIT,15.497794,UNINIT
i43/i46/i182/A,i43/i46/i182/Y,negative_unate,25.731342,28.268454,25.731342,UNINIT,28.268454,UNINIT
i43/i46/i182/B,i43/i46/i182/Y,negative_unate,24.96447,24.177013,24.96447,UNINIT,24.177013,UNINIT
i43/i46/i183/A,i43/i46/i183/Y,negative_unate,12.341012,8.674864,12.341012,UNINIT,8.674864,UNINIT
i43/i46/i183/B,i43/i46/i183/Y,negative_unate,15.260079,11.815247,15.260079,UNINIT,11.815247,UNINIT
i43/i46/i184/A,i43/i46/i184/Y,negative_unate,16.354103,19.342138,16.354103,UNINIT,19.342138,UNINIT
i43/i46/i184/B,i43/i46/i184/Y,negative_unate,16.232557,16.192291,16.232557,UNINIT,16.192291,UNINIT
i43/i46/i185/A1,i43/i46/i185/Y,negative_unate,20.239531,17.077469,20.239531,UNINIT,17.077469,UNINIT
i43/i46/i185/A2,i43/i46/i185/Y,negative_unate,19.731407,14.453733,19.731407,UNINIT,14.453733,UNINIT
i43/i46/i185/B,i43/i46/i185/Y,negative_unate,14.797328,14.038741,14.797328,UNINIT,14.038741,UNINIT
i43/i46/i185/C,i43/i46/i185/Y,negative_unate,14.031373,12.829644,14.031373,UNINIT,12.829644,UNINIT
i43/i46/i186/A,i43/i46/i186/Y,negative_unate,13.85468,9.064277,13.85468,UNINIT,9.064277,UNINIT
i43/i46/i186/B,i43/i46/i186/Y,negative_unate,12.148898,10.190581,12.148898,UNINIT,10.190581,UNINIT
i43/i46/i187/A1,i43/i46/i187/Y,negative_unate,24.965286,20.116823,24.965286,UNINIT,20.116823,UNINIT
i43/i46/i187/A2,i43/i46/i187/Y,negative_unate,25.457369,17.769156,25.457369,UNINIT,17.769156,UNINIT
i43/i46/i187/B1,i43/i46/i187/Y,negative_unate,24.306782,21.135157,24.306782,UNINIT,21.135157,UNINIT
i43/i46/i187/B2,i43/i46/i187/Y,negative_unate,26.148165,19.997854,26.148165,UNINIT,19.997854,UNINIT
i43/i46/i187/C1,i43/i46/i187/Y,negative_unate,25.480593,27.279234,25.480593,UNINIT,27.279234,UNINIT
i43/i46/i187/C2,i43/i46/i187/Y,negative_unate,24.677441,21.077055,24.677441,UNINIT,21.077055,UNINIT
i43/i46/i188/A1,i43/i46/i188/Y,negative_unate,32.59536,17.336344,32.59536,UNINIT,17.336344,UNINIT
i43/i46/i188/A2,i43/i46/i188/Y,negative_unate,26.914032,17.321262,26.914032,UNINIT,17.321262,UNINIT
i43/i46/i188/B1,i43/i46/i188/Y,negative_unate,25.391174,18.92444,25.391174,UNINIT,18.92444,UNINIT
i43/i46/i188/B2,i43/i46/i188/Y,negative_unate,24.587538,20.918186,24.587538,UNINIT,20.918186,UNINIT
i43/i46/i188/C,i43/i46/i188/Y,negative_unate,17.243065,18.559744,17.243065,UNINIT,18.559744,UNINIT
i43/i46/i189/A1,i43/i46/i189/Y,negative_unate,24.925343,19.873617,24.925343,UNINIT,19.873617,UNINIT
i43/i46/i189/A2,i43/i46/i189/Y,negative_unate,27.318336,18.569464,27.318336,UNINIT,18.569464,UNINIT
i43/i46/i189/B1,i43/i46/i189/Y,negative_unate,25.85243,23.210325,25.85243,UNINIT,23.210325,UNINIT
i43/i46/i189/B2,i43/i46/i189/Y,negative_unate,25.960709,20.118484,25.960709,UNINIT,20.118484,UNINIT
i43/i46/i189/C1,i43/i46/i189/Y,negative_unate,25.114565,24.41946,25.114565,UNINIT,24.41946,UNINIT
i43/i46/i189/C2,i43/i46/i189/Y,negative_unate,25.372538,21.727348,25.372538,UNINIT,21.727348,UNINIT
i43/i46/i19/A,i43/i46/i19/Y,negative_unate,18.303112,8.529463,18.303112,UNINIT,8.529463,UNINIT
i43/i46/i19/B,i43/i46/i19/Y,negative_unate,19.610323,10.117576,19.610323,UNINIT,10.117576,UNINIT
i43/i46/i19/C,i43/i46/i19/Y,negative_unate,19.353949,10.530243,19.353949,UNINIT,10.530243,UNINIT
i43/i46/i19/D,i43/i46/i19/Y,negative_unate,19.738499,12.492879,19.738499,UNINIT,12.492879,UNINIT
i43/i46/i190/A1,i43/i46/i190/Y,negative_unate,14.350698,13.690846,14.350698,UNINIT,13.690846,UNINIT
i43/i46/i190/A2,i43/i46/i190/Y,negative_unate,17.356421,13.298653,17.356421,UNINIT,13.298653,UNINIT
i43/i46/i190/B,i43/i46/i190/Y,negative_unate,11.85448,11.222867,11.85448,UNINIT,11.222867,UNINIT
i43/i46/i191/A,i43/i46/i191/Y,negative_unate,16.68679,18.895744,16.68679,UNINIT,18.895744,UNINIT
i43/i46/i191/B,i43/i46/i191/Y,negative_unate,18.00569,18.320797,18.00569,UNINIT,18.320797,UNINIT
i43/i46/i192/A,i43/i46/i192/Y,negative_unate,18.035347,18.059668,18.035347,UNINIT,18.059668,UNINIT
i43/i46/i192/B,i43/i46/i192/Y,negative_unate,21.01763,20.370316,21.01763,UNINIT,20.370316,UNINIT
i43/i46/i193/A,i43/i46/i193/Y,negative_unate,12.068566,13.877775,12.068566,UNINIT,13.877775,UNINIT
i43/i46/i193/B,i43/i46/i193/Y,negative_unate,13.015244,13.002066,13.015244,UNINIT,13.002066,UNINIT
i43/i46/i194/A,i43/i46/i194/Y,negative_unate,8.941106,7.251774,8.941106,UNINIT,7.251774,UNINIT
i43/i46/i195/A,i43/i46/i195/Y,negative_unate,8.578516,6.221985,8.578516,UNINIT,6.221985,UNINIT
i43/i46/i196/A,i43/i46/i196/Y,negative_unate,9.579039,7.520208,9.579039,UNINIT,7.520208,UNINIT
i43/i46/i197/A1,i43/i46/i197/Y,negative_unate,12.477796,10.236544,12.477796,UNINIT,10.236544,UNINIT
i43/i46/i197/A2,i43/i46/i197/Y,negative_unate,13.947544,9.475711,13.947544,UNINIT,9.475711,UNINIT
i43/i46/i197/B,i43/i46/i197/Y,negative_unate,10.397393,9.441342,10.397393,UNINIT,9.441342,UNINIT
i43/i46/i197/C,i43/i46/i197/Y,negative_unate,11.016585,8.546903,11.016585,UNINIT,8.546903,UNINIT
i43/i46/i198/A1,i43/i46/i198/Y,positive_unate,12.113889,16.725504,12.113889,UNINIT,16.725504,UNINIT
i43/i46/i198/A2,i43/i46/i198/Y,positive_unate,14.865305,18.206434,14.865305,UNINIT,18.206434,UNINIT
i43/i46/i198/B,i43/i46/i198/Y,positive_unate,12.2178,16.120211,12.2178,UNINIT,16.120211,UNINIT
i43/i46/i199/A1,i43/i46/i199/Y,negative_unate,26.849094,14.276606,26.849094,UNINIT,14.276606,UNINIT
i43/i46/i199/A2,i43/i46/i199/Y,negative_unate,23.435804,14.534218,23.435804,UNINIT,14.534218,UNINIT
i43/i46/i199/B1,i43/i46/i199/Y,negative_unate,22.934509,17.219765,22.934509,UNINIT,17.219765,UNINIT
i43/i46/i199/B2,i43/i46/i199/Y,negative_unate,21.932081,19.384151,21.932081,UNINIT,19.384151,UNINIT
i43/i46/i199/C,i43/i46/i199/Y,negative_unate,16.570417,16.494839,16.570417,UNINIT,16.494839,UNINIT
i43/i46/i2/A,i43/i46/i2/Y,negative_unate,20.75285,20.369911,20.75285,UNINIT,20.369911,UNINIT
i43/i46/i2/B,i43/i46/i2/Y,negative_unate,21.244364,18.795124,21.244364,UNINIT,18.795124,UNINIT
i43/i46/i20/A,i43/i46/i20/Y,negative_unate,12.442612,8.475922,12.442612,UNINIT,8.475922,UNINIT
i43/i46/i20/B,i43/i46/i20/Y,negative_unate,11.046663,9.904205,11.046663,UNINIT,9.904205,UNINIT
i43/i46/i200/A1,i43/i46/i200/Y,positive_unate,18.908596,20.956486,18.908596,UNINIT,20.956486,UNINIT
i43/i46/i200/A2,i43/i46/i200/Y,positive_unate,20.163582,25.275932,20.163582,UNINIT,25.275932,UNINIT
i43/i46/i200/B,i43/i46/i200/Y,positive_unate,18.00325,25.364683,18.00325,UNINIT,25.364683,UNINIT
i43/i46/i200/C,i43/i46/i200/Y,positive_unate,17.207605,27.505892,17.207605,UNINIT,27.505892,UNINIT
i43/i46/i201/A1,i43/i46/i201/Y,negative_unate,13.01053,9.982997,13.01053,UNINIT,9.982997,UNINIT
i43/i46/i201/A2,i43/i46/i201/Y,negative_unate,13.542768,9.439204,13.542768,UNINIT,9.439204,UNINIT
i43/i46/i201/B,i43/i46/i201/Y,negative_unate,12.740821,9.465299,12.740821,UNINIT,9.465299,UNINIT
i43/i46/i201/C,i43/i46/i201/Y,negative_unate,13.435481,9.971505,13.435481,UNINIT,9.971505,UNINIT
i43/i46/i202/A,i43/i46/i202/Y,negative_unate,10.882805,12.271589,10.882805,UNINIT,12.271589,UNINIT
i43/i46/i202/B,i43/i46/i202/Y,negative_unate,13.016982,12.862251,13.016982,UNINIT,12.862251,UNINIT
i43/i46/i203/A1,i43/i46/i203/Y,negative_unate,13.936565,9.55809,13.936565,UNINIT,9.55809,UNINIT
i43/i46/i203/A2,i43/i46/i203/Y,negative_unate,12.746634,10.116617,12.746634,UNINIT,10.116617,UNINIT
i43/i46/i203/A3,i43/i46/i203/Y,negative_unate,12.82756,11.233224,12.82756,UNINIT,11.233224,UNINIT
i43/i46/i203/B,i43/i46/i203/Y,negative_unate,10.188579,13.545491,10.188579,UNINIT,13.545491,UNINIT
i43/i46/i204/A1,i43/i46/i204/Y,negative_unate,9.386153,9.021379,9.386153,UNINIT,9.021379,UNINIT
i43/i46/i204/A2,i43/i46/i204/Y,negative_unate,9.242261,7.435627,9.242261,UNINIT,7.435627,UNINIT
i43/i46/i204/B,i43/i46/i204/Y,negative_unate,10.776272,8.496005,10.776272,UNINIT,8.496005,UNINIT
i43/i46/i205/A1,i43/i46/i205/Y,negative_unate,14.806004,12.270204,14.806004,UNINIT,12.270204,UNINIT
i43/i46/i205/A2,i43/i46/i205/Y,negative_unate,18.510822,12.384098,18.510822,UNINIT,12.384098,UNINIT
i43/i46/i205/B,i43/i46/i205/Y,negative_unate,11.668097,10.947348,11.668097,UNINIT,10.947348,UNINIT
i43/i46/i205/C,i43/i46/i205/Y,negative_unate,12.722795,9.928796,12.722795,UNINIT,9.928796,UNINIT
i43/i46/i206/A1,i43/i46/i206/Y,negative_unate,23.622747,13.409398,23.622747,UNINIT,13.409398,UNINIT
i43/i46/i206/A2,i43/i46/i206/Y,negative_unate,21.664263,13.674894,21.664263,UNINIT,13.674894,UNINIT
i43/i46/i206/B1,i43/i46/i206/Y,negative_unate,22.329826,16.713688,22.329826,UNINIT,16.713688,UNINIT
i43/i46/i206/B2,i43/i46/i206/Y,negative_unate,19.124092,16.469358,19.124092,UNINIT,16.469358,UNINIT
i43/i46/i206/C,i43/i46/i206/Y,negative_unate,13.994305,14.829929,13.994305,UNINIT,14.829929,UNINIT
i43/i46/i207/A1,i43/i46/i207/Y,negative_unate,11.220345,11.608156,11.220345,UNINIT,11.608156,UNINIT
i43/i46/i207/A2,i43/i46/i207/Y,negative_unate,11.484721,10.299323,11.484721,UNINIT,10.299323,UNINIT
i43/i46/i207/B1,i43/i46/i207/Y,negative_unate,14.824429,10.40939,14.824429,UNINIT,10.40939,UNINIT
i43/i46/i207/B2,i43/i46/i207/Y,negative_unate,15.926306,9.382282,15.926306,UNINIT,9.382282,UNINIT
i43/i46/i208/A1,i43/i46/i208/Y,negative_unate,17.277529,13.9528,17.277529,UNINIT,13.9528,UNINIT
i43/i46/i208/A2,i43/i46/i208/Y,negative_unate,21.120794,15.210718,21.120794,UNINIT,15.210718,UNINIT
i43/i46/i208/B,i43/i46/i208/Y,negative_unate,14.350018,13.726954,14.350018,UNINIT,13.726954,UNINIT
i43/i46/i208/C,i43/i46/i208/Y,negative_unate,14.310017,12.672048,14.310017,UNINIT,12.672048,UNINIT
i43/i46/i209/A1,i43/i46/i209/Y,negative_unate,12.087979,9.470057,12.087979,UNINIT,9.470057,UNINIT
i43/i46/i209/A2,i43/i46/i209/Y,negative_unate,12.310868,8.698612,12.310868,UNINIT,8.698612,UNINIT
i43/i46/i209/B,i43/i46/i209/Y,negative_unate,12.000923,8.871491,12.000923,UNINIT,8.871491,UNINIT
i43/i46/i209/C,i43/i46/i209/Y,negative_unate,12.272425,9.448163,12.272425,UNINIT,9.448163,UNINIT
i43/i46/i21/A,i43/i46/i21/Y,negative_unate,19.434252,8.211209,19.434252,UNINIT,8.211209,UNINIT
i43/i46/i21/B,i43/i46/i21/Y,negative_unate,11.416171,8.718534,11.416171,UNINIT,8.718534,UNINIT
i43/i46/i210/A1,i43/i46/i210/Y,negative_unate,14.641058,16.568609,14.641058,UNINIT,16.568609,UNINIT
i43/i46/i210/A2,i43/i46/i210/Y,negative_unate,15.18638,13.596333,15.18638,UNINIT,13.596333,UNINIT
i43/i46/i210/B1,i43/i46/i210/Y,negative_unate,13.780519,11.247002,13.780519,UNINIT,11.247002,UNINIT
i43/i46/i210/B2,i43/i46/i210/Y,negative_unate,17.738462,11.085303,17.738462,UNINIT,11.085303,UNINIT
i43/i46/i210/C,i43/i46/i210/Y,negative_unate,13.939111,8.276929,13.939111,UNINIT,8.276929,UNINIT
i43/i46/i211/A,i43/i46/i211/Y,negative_unate,14.11176,8.307177,14.11176,UNINIT,8.307177,UNINIT
i43/i46/i211/B,i43/i46/i211/Y,negative_unate,14.682951,9.562077,14.682951,UNINIT,9.562077,UNINIT
i43/i46/i211/C,i43/i46/i211/Y,negative_unate,12.668575,9.345889,12.668575,UNINIT,9.345889,UNINIT
i43/i46/i212/A1,i43/i46/i212/Y,negative_unate,9.380126,8.923176,9.380126,UNINIT,8.923176,UNINIT
i43/i46/i212/A2,i43/i46/i212/Y,negative_unate,10.38581,7.44752,10.38581,UNINIT,7.44752,UNINIT
i43/i46/i212/B,i43/i46/i212/Y,negative_unate,10.647819,7.806087,10.647819,UNINIT,7.806087,UNINIT
i43/i46/i213/A1,i43/i46/i213/Y,negative_unate,13.776663,11.225086,13.776663,UNINIT,11.225086,UNINIT
i43/i46/i213/A2,i43/i46/i213/Y,negative_unate,19.004391,10.571473,19.004391,UNINIT,10.571473,UNINIT
i43/i46/i213/B,i43/i46/i213/Y,negative_unate,10.350361,9.228919,10.350361,UNINIT,9.228919,UNINIT
i43/i46/i213/C,i43/i46/i213/Y,negative_unate,11.692381,8.492634,11.692381,UNINIT,8.492634,UNINIT
i43/i46/i214/A1,i43/i46/i214/Y,negative_unate,21.132708,16.965954,21.132708,UNINIT,16.965954,UNINIT
i43/i46/i214/A2,i43/i46/i214/Y,negative_unate,21.065247,14.191834,21.065247,UNINIT,14.191834,UNINIT
i43/i46/i214/B1,i43/i46/i214/Y,negative_unate,20.56259,18.554483,20.56259,UNINIT,18.554483,UNINIT
i43/i46/i214/B2,i43/i46/i214/Y,negative_unate,21.038998,16.155153,21.038998,UNINIT,16.155153,UNINIT
i43/i46/i214/C1,i43/i46/i214/Y,negative_unate,20.077868,19.737,20.077868,UNINIT,19.737,UNINIT
i43/i46/i214/C2,i43/i46/i214/Y,negative_unate,20.988781,18.230978,20.988781,UNINIT,18.230978,UNINIT
i43/i46/i215/A,i43/i46/i215/Y,negative_unate,9.856497,12.108556,9.856497,UNINIT,12.108556,UNINIT
i43/i46/i215/B,i43/i46/i215/Y,negative_unate,10.531451,12.024348,10.531451,UNINIT,12.024348,UNINIT
i43/i46/i215/C,i43/i46/i215/Y,negative_unate,11.798616,12.056031,11.798616,UNINIT,12.056031,UNINIT
i43/i46/i215/D,i43/i46/i215/Y,negative_unate,11.510201,11.621063,11.510201,UNINIT,11.621063,UNINIT
i43/i46/i216/A1,i43/i46/i216/Y,negative_unate,14.39769,15.817739,14.39769,UNINIT,15.817739,UNINIT
i43/i46/i216/A2,i43/i46/i216/Y,negative_unate,15.18643,13.857618,15.18643,UNINIT,13.857618,UNINIT
i43/i46/i216/B1,i43/i46/i216/Y,negative_unate,15.33214,12.57222,15.33214,UNINIT,12.57222,UNINIT
i43/i46/i216/B2,i43/i46/i216/Y,negative_unate,14.673218,10.283591,14.673218,UNINIT,10.283591,UNINIT
i43/i46/i216/C,i43/i46/i216/Y,negative_unate,15.268185,9.810073,15.268185,UNINIT,9.810073,UNINIT
i43/i46/i217/A1,i43/i46/i217/Y,negative_unate,16.844822,13.007317,16.844822,UNINIT,13.007317,UNINIT
i43/i46/i217/A2,i43/i46/i217/Y,negative_unate,16.724747,10.337955,16.724747,UNINIT,10.337955,UNINIT
i43/i46/i217/B1,i43/i46/i217/Y,negative_unate,16.60047,15.066146,16.60047,UNINIT,15.066146,UNINIT
i43/i46/i217/B2,i43/i46/i217/Y,negative_unate,16.790806,12.628834,16.790806,UNINIT,12.628834,UNINIT
i43/i46/i217/C1,i43/i46/i217/Y,negative_unate,15.80936,16.409475,15.80936,UNINIT,16.409475,UNINIT
i43/i46/i217/C2,i43/i46/i217/Y,negative_unate,17.80179,16.439152,17.80179,UNINIT,16.439152,UNINIT
i43/i46/i218/A1,i43/i46/i218/Y,negative_unate,13.520729,10.507861,13.520729,UNINIT,10.507861,UNINIT
i43/i46/i218/A2,i43/i46/i218/Y,negative_unate,14.512928,9.996964,14.512928,UNINIT,9.996964,UNINIT
i43/i46/i218/B,i43/i46/i218/Y,negative_unate,12.942488,9.346176,12.942488,UNINIT,9.346176,UNINIT
i43/i46/i218/C,i43/i46/i218/Y,negative_unate,14.168681,10.307516,14.168681,UNINIT,10.307516,UNINIT
i43/i46/i219/A1,i43/i46/i219/Y,negative_unate,13.676632,9.998186,13.676632,UNINIT,9.998186,UNINIT
i43/i46/i219/A2,i43/i46/i219/Y,negative_unate,15.144507,14.117538,15.144507,UNINIT,14.117538,UNINIT
i43/i46/i219/B1,i43/i46/i219/Y,negative_unate,15.68707,9.262094,15.68707,UNINIT,9.262094,UNINIT
i43/i46/i219/B2,i43/i46/i219/Y,negative_unate,13.237801,10.318036,13.237801,UNINIT,10.318036,UNINIT
i43/i46/i22/A,i43/i46/i22/Y,negative_unate,14.179581,18.835167,14.179581,UNINIT,18.835167,UNINIT
i43/i46/i22/B,i43/i46/i22/Y,negative_unate,15.536777,18.885269,15.536777,UNINIT,18.885269,UNINIT
i43/i46/i22/C,i43/i46/i22/Y,negative_unate,16.674988,17.705875,16.674988,UNINIT,17.705875,UNINIT
i43/i46/i22/D,i43/i46/i22/Y,negative_unate,15.90128,16.828726,15.90128,UNINIT,16.828726,UNINIT
i43/i46/i220/A1,i43/i46/i220/Y,negative_unate,10.519056,10.785673,10.519056,UNINIT,10.785673,UNINIT
i43/i46/i220/A2,i43/i46/i220/Y,negative_unate,11.359478,9.494682,11.359478,UNINIT,9.494682,UNINIT
i43/i46/i220/B1,i43/i46/i220/Y,negative_unate,11.65443,8.618737,11.65443,UNINIT,8.618737,UNINIT
i43/i46/i220/B2,i43/i46/i220/Y,negative_unate,12.670717,7.989218,12.670717,UNINIT,7.989218,UNINIT
i43/i46/i221/A1,i43/i46/i221/Y,negative_unate,14.835513,10.24624,14.835513,UNINIT,10.24624,UNINIT
i43/i46/i221/A2,i43/i46/i221/Y,negative_unate,13.906486,12.24489,13.906486,UNINIT,12.24489,UNINIT
i43/i46/i221/B,i43/i46/i221/Y,negative_unate,13.950046,9.3843,13.950046,UNINIT,9.3843,UNINIT
i43/i46/i221/C,i43/i46/i221/Y,negative_unate,14.61103,11.125856,14.61103,UNINIT,11.125856,UNINIT
i43/i46/i222/A1,i43/i46/i222/Y,negative_unate,8.067884,8.688061,8.067884,UNINIT,8.688061,UNINIT
i43/i46/i222/A2,i43/i46/i222/Y,negative_unate,9.457453,8.077958,9.457453,UNINIT,8.077958,UNINIT
i43/i46/i222/B1,i43/i46/i222/Y,negative_unate,11.124175,7.694699,11.124175,UNINIT,7.694699,UNINIT
i43/i46/i222/B2,i43/i46/i222/Y,negative_unate,11.284083,6.874632,11.284083,UNINIT,6.874632,UNINIT
i43/i46/i223/A1,i43/i46/i223/Y,negative_unate,12.409246,12.450096,12.409246,UNINIT,12.450096,UNINIT
i43/i46/i223/A2,i43/i46/i223/Y,negative_unate,14.136827,11.159695,14.136827,UNINIT,11.159695,UNINIT
i43/i46/i223/B,i43/i46/i223/Y,negative_unate,13.094561,7.261259,13.094561,UNINIT,7.261259,UNINIT
i43/i46/i223/C,i43/i46/i223/Y,negative_unate,9.805202,12.682074,9.805202,UNINIT,12.682074,UNINIT
i43/i46/i224/A1,i43/i46/i224/Y,negative_unate,12.137624,8.667292,12.137624,UNINIT,8.667292,UNINIT
i43/i46/i224/A2,i43/i46/i224/Y,negative_unate,11.103138,10.390575,11.103138,UNINIT,10.390575,UNINIT
i43/i46/i224/B1,i43/i46/i224/Y,negative_unate,16.512676,7.484472,16.512676,UNINIT,7.484472,UNINIT
i43/i46/i224/B2,i43/i46/i224/Y,negative_unate,13.44372,9.260904,13.44372,UNINIT,9.260904,UNINIT
i43/i46/i225/A1,i43/i46/i225/Y,negative_unate,16.601048,12.783661,16.601048,UNINIT,12.783661,UNINIT
i43/i46/i225/A2,i43/i46/i225/Y,negative_unate,17.621964,10.677859,17.621964,UNINIT,10.677859,UNINIT
i43/i46/i225/B1,i43/i46/i225/Y,negative_unate,17.798914,17.351503,17.798914,UNINIT,17.351503,UNINIT
i43/i46/i225/B2,i43/i46/i225/Y,negative_unate,17.694206,13.109452,17.694206,UNINIT,13.109452,UNINIT
i43/i46/i225/C1,i43/i46/i225/Y,negative_unate,15.756324,15.962228,15.756324,UNINIT,15.962228,UNINIT
i43/i46/i225/C2,i43/i46/i225/Y,negative_unate,16.655169,14.808092,16.655169,UNINIT,14.808092,UNINIT
